life_expectancy,adult_mortality,infant_deaths,percentage_expenditure,measles,bmi,under-five_deaths,polio,diphtheria,hiv/aids,thinness__1-19_years,thinness_5-9_years,income_composition_of_resources,schooling
65.0,271.0,2,122.12064850000002,26,43.0,2,98.0,99.0,0.1,2.2,2.4,0.649,12.7
64.5,274.0,2,98.68367951,0,42.1,2,99.0,99.0,0.1,2.3,2.4,0.637,11.8
64.0,284.0,2,73.24150483,0,41.3,2,99.0,99.0,0.1,2.3,2.4,0.621,11.2
64.0,271.0,2,56.05686428,18,4.5,2,98.0,98.0,0.1,2.4,2.5,0.609,10.5
63.8,263.0,2,55.60878216,1205,39.8,2,98.0,98.0,0.1,2.4,2.5,0.599,10.1
63.2,266.0,2,61.84921903,10677,39.1,3,95.0,95.0,0.1,2.5,2.6,0.588,9.4
62.8,274.0,2,56.431387,925,38.5,3,94.0,94.0,0.1,2.6,2.6,0.5820000000000001,8.9
76.1,16.0,0,0.0,0,61.8,0,89.0,89.0,0.1,1.8,1.8,0.804,15.1
75.9,17.0,0,726.0291764,0,61.3,0,91.0,91.0,0.1,1.8,1.9,0.8029999999999999,15.1
75.8,19.0,0,707.144691,0,6.7,0,94.0,94.0,0.1,1.8,1.9,0.799,15.1
75.6,11.0,0,648.1331781,0,6.2,0,94.0,94.0,0.1,1.9,1.9,0.797,15.1
75.4,113.0,0,666.7374371000002,5,59.7,0,95.0,95.0,0.1,1.9,2.0,0.792,15.1
75.3,115.0,0,635.4849381,5,59.1,0,93.0,94.0,0.1,2.0,2.0,0.787,15.0
75.0,117.0,0,489.6818699,0,58.5,0,91.0,92.0,0.1,2.0,2.1,0.785,14.6
74.6,121.0,0,709.1311228,0,57.8,0,95.0,95.0,0.1,2.1,2.1,0.774,14.2
74.2,125.0,0,678.5188944,0,57.2,0,92.0,92.0,0.1,2.1,2.2,0.762,13.6
73.8,13.0,0,595.7306923,0,56.5,0,9.0,9.0,0.1,2.2,2.2,0.7509999999999999,13.2
73.6,133.0,0,527.3076721,0,55.7,0,9.0,9.0,0.1,2.3,2.3,0.746,12.8
73.5,134.0,0,57.12190146,0,55.0,0,9.0,9.0,0.1,2.3,2.4,0.74,12.6
73.5,134.0,0,495.0782963,0,54.2,0,9.0,9.0,0.1,2.4,2.4,0.0,0.0
73.4,136.0,0,36.48024032,0,53.5,0,9.0,9.0,0.1,2.5,2.5,0.0,0.0
73.3,136.0,0,33.66981355,0,52.7,0,9.0,9.0,0.1,2.5,2.6,0.0,0.0
73.0,144.0,0,274.5472605,0,51.9,0,9.0,9.0,0.1,2.6,2.7,0.0,0.0
74.3,95.0,17,0.0,17,58.5,20,99.0,99.0,0.1,6.4,6.2,0.645,12.1
74.1,96.0,18,198.7343495,10,57.5,21,99.0,99.0,0.1,6.4,6.2,0.64,12.1
73.9,97.0,18,179.8598949,92,56.5,21,99.0,99.0,0.1,6.4,6.2,0.634,12.1
73.6,99.0,19,19.15853732,668,55.5,22,99.0,99.0,0.1,6.3,6.2,0.623,11.6
73.3,14.0,19,22.0945504,982,54.6,22,98.0,99.0,0.1,6.3,6.2,0.612,11.2
72.8,11.0,20,183.6592186,633,53.6,23,99.0,99.0,0.1,6.3,6.2,0.603,10.7
72.3,116.0,20,188.2902861,834,52.7,23,99.0,99.0,0.1,6.4,6.2,0.596,10.5
71.8,123.0,21,171.3658969,1455,51.7,24,99.0,99.0,0.1,6.4,6.3,0.589,10.3
71.4,128.0,21,157.6431445,2248,5.8,25,95.0,95.0,0.1,6.4,6.3,0.581,10.0
71.0,133.0,22,127.76320049999998,1217,49.9,25,97.0,97.0,0.1,6.4,6.3,0.575,10.0
77.0,137.0,22,9.469371264,0,49.1,26,98.0,98.0,0.1,6.5,6.3,0.569,9.8
72.0,142.0,23,100.3638322,6399,48.2,27,97.0,97.0,0.1,6.5,6.4,0.561,9.6
69.9,146.0,24,88.16506179,10841,47.3,28,91.0,91.0,0.1,6.6,6.4,0.551,9.3
69.5,15.0,25,66.72933871,6000,46.5,29,94.0,94.0,0.1,6.6,6.5,0.54,8.8
69.0,155.0,26,71.11645,2724,45.7,30,93.0,96.0,0.1,6.7,6.5,0.53,8.5
68.6,16.0,27,63.42140024,7368,44.8,32,95.0,95.0,0.1,6.7,6.6,0.519,8.0
57.6,355.0,60,0.0,79,22.6,81,8.0,8.0,3.9,3.6,3.5,0.414,9.1
56.7,375.0,61,54.91159475,9,22.2,84,79.0,79.0,4.1,3.6,3.5,0.409,9.1
55.3,46.0,62,5.813338496,8,21.8,87,78.0,78.0,5.1,3.6,3.5,0.405,9.1
54.8,48.0,64,49.90987221,145,21.3,90,73.0,76.0,6.9,3.6,3.5,0.4,9.2
54.3,47.0,66,40.80617976,177,2.9,94,73.0,76.0,9.6,3.7,3.6,0.397,9.5
54.0,47.0,69,5.743393664,2321,2.5,98,73.0,74.0,10.8,3.7,3.6,0.39,9.3
53.8,4.0,70,39.75216936,60,2.1,101,74.0,74.0,11.3,3.7,3.6,0.382,9.2
53.2,45.0,72,0.796915785,4,19.7,104,74.0,75.0,12.6,3.7,3.7,0.3720000000000001,8.8
52.1,425.0,74,53.9502789,267,19.3,108,75.0,75.0,14.1,3.8,3.7,0.36,8.2
51.2,434.0,78,58.59644487,183,18.9,113,73.0,78.0,16.3,3.8,3.7,0.353,7.9
58.0,434.0,80,67.33378735,12598,18.5,117,71.0,8.0,16.2,3.9,3.8,0.341,7.3
54.0,429.0,82,46.58195631,9396,18.1,120,69.0,83.0,15.9,3.9,3.8,0.332,7.0
51.0,424.0,85,42.52689559,28898,17.7,124,67.0,85.0,15.3,4.0,3.9,0.318,6.7
49.8,416.0,87,40.82597077,7155,17.3,127,76.0,76.0,14.5,4.0,4.0,0.311,6.2
49.5,48.0,90,37.82511936,7085,16.9,132,72.0,73.0,13.4,4.1,4.0,0.298,5.8
49.0,43.0,93,47.17250718,7375,16.5,136,69.0,7.0,12.2,4.2,4.1,0.29100000000000004,5.4
66.6,199.0,39,0.0,6,23.8,50,89.0,89.0,0.3,12.8,13.0,0.552,9.1
66.4,21.0,40,45.33788677,122,22.9,52,88.0,88.0,0.3,12.9,13.1,0.547,9.1
66.2,22.0,42,38.33793462,1010,22.1,55,76.0,75.0,0.4,12.9,13.2,0.54,9.1
65.9,25.0,44,38.4279083,2175,21.3,58,87.0,84.0,0.5,13.0,13.2,0.5329999999999999,9.1
65.6,27.0,47,21.23698847,2046,2.5,61,9.0,84.0,0.5,13.0,13.3,0.526,9.1
65.4,29.0,49,17.48293752,190,19.8,65,9.0,9.0,0.5,13.1,13.3,0.515,8.8
65.2,211.0,52,11.05247903,329,19.1,69,9.0,9.0,0.6,13.1,13.4,0.504,8.5
59.2,296.0,59,9.53048032,333,18.3,96,85.0,85.0,0.6,13.2,13.4,0.493,8.2
64.5,217.0,58,0.5305728,1088,17.6,78,84.0,86.0,0.6,13.2,13.5,0.484,8.1
64.2,22.0,61,4.632776304,760,17.0,83,82.0,82.0,0.6,13.2,13.5,0.474,8.0
63.9,224.0,64,2.7938431880000003,314,16.4,87,86.0,73.0,0.5,13.2,13.6,0.465,7.9
63.5,228.0,66,4.15451614,1329,15.7,90,92.0,82.0,0.5,13.3,13.6,0.455,7.8
63.2,231.0,69,3.824212472,830,15.2,93,86.0,78.0,0.5,13.3,13.6,0.445,7.7
62.8,235.0,71,3.421880938,736,14.6,96,84.0,79.0,0.4,13.3,13.7,0.435,7.6
62.5,239.0,72,1.917164,2519,14.1,98,77.0,73.0,0.4,13.3,13.7,0.4270000000000001,7.6
62.1,243.0,73,2.511437292,845,13.6,100,88.0,82.0,0.4,13.3,13.7,0.417,7.5
65.8,248.0,2,0.0,212,35.7,3,92.0,92.0,2.1,8.2,8.1,0.637,11.7
65.9,242.0,2,751.3982718999998,477,34.9,3,88.0,88.0,2.2,8.6,8.5,0.632,11.7
66.1,232.0,3,760.6550553,1028,34.1,3,89.0,89.0,2.5,9.0,8.9,0.625,11.6
65.8,232.0,3,796.8734262999999,86,33.3,4,84.0,84.0,3.7,9.5,9.4,0.619,11.5
64.3,268.0,3,7.896234931,79,32.5,4,85.0,82.0,4.7,9.9,9.9,0.612,11.5
63.0,299.0,3,719.5535161,3138,31.8,4,83.0,83.0,6.2,1.4,1.4,0.604,11.4
62.4,36.0,3,575.6748069,4076,31.0,4,83.0,83.0,8.7,1.9,1.9,0.598,11.4
61.7,317.0,3,59.55033546,0,3.2,4,83.0,83.0,11.7,11.5,11.4,0.589,11.3
60.0,356.0,3,62.11039296,21,29.4,4,81.0,86.0,15.2,12.0,12.0,0.578,11.3
57.0,431.0,3,459.1572399,3,28.7,4,74.0,86.0,19.2,12.6,12.6,0.57,11.4
55.1,477.0,3,457.7200522,4,27.9,4,86.0,86.0,22.1,13.1,13.1,0.565,11.6
54.7,483.0,3,368.2848258,4,27.2,4,81.0,81.0,24.0,13.7,13.7,0.5589999999999999,11.7
55.0,471.0,3,294.6571552,262,26.5,4,82.0,79.0,24.7,14.2,14.3,0.5539999999999999,11.7
55.7,452.0,3,203.7322893,1278,25.8,4,78.0,77.0,24.6,14.7,14.8,0.556,11.8
56.5,426.0,3,205.8078833,416,25.1,4,79.0,78.0,23.9,15.2,15.4,0.556,11.7
57.4,41.0,3,35.80978512,469,24.5,4,8.0,79.0,22.8,15.7,15.9,0.5589999999999999,11.5
69.2,165.0,0,15.60659587,0,87.3,0,87.0,87.0,0.1,0.1,0.1,0.6275510645976182,9.6
69.2,165.0,17,0.0,1599,19.1,21,9.0,91.0,0.1,15.7,16.1,0.555,12.2
69.6,158.0,18,8.523486403,1279,18.5,22,92.0,92.0,0.1,15.9,16.3,0.551,12.4
69.3,162.0,19,80.15505125,1861,18.0,24,92.0,92.0,0.1,16.1,16.5,0.545,12.3
68.9,167.0,20,80.58788376,3362,17.4,25,9.0,9.0,0.2,16.3,16.7,0.5379999999999999,12.3
68.4,172.0,22,112.1229028,2359,16.9,27,92.0,92.0,0.2,16.5,16.9,0.529,12.0
68.0,178.0,23,84.62302524,190,16.4,30,83.0,82.0,0.2,16.7,17.2,0.515,11.1
67.5,183.0,25,6.19357029,189,15.9,32,93.0,89.0,0.2,16.9,17.4,0.502,10.5
67.0,189.0,27,70.27113179,2089,15.4,35,82.0,82.0,0.2,17.0,17.6,0.4920000000000001,10.1
66.6,194.0,29,52.22906505,1415,14.9,38,82.0,82.0,0.2,17.2,17.8,0.486,10.0
66.0,21.0,31,45.87989927,2838,14.4,41,91.0,89.0,0.2,17.4,18.0,0.476,9.6
65.4,28.0,33,4.259752532,5023,13.9,44,78.0,75.0,0.2,17.6,18.2,0.469,9.4
64.7,218.0,35,31.93187316,12074,13.4,47,8.0,8.0,0.2,17.8,18.4,0.463,9.3
64.3,22.0,38,2.79096532,13344,12.9,50,76.0,78.0,0.1,18.0,18.6,0.457,9.2
63.1,238.0,40,23.18394594,6749,12.4,54,72.0,72.0,0.1,18.2,18.8,0.447,8.6
63.2,23.0,43,21.92813881,10849,11.9,58,73.0,72.0,0.1,18.3,19.0,0.446,9.0
62.5,238.0,46,17.912336800000006,9397,11.4,62,74.0,74.0,0.1,18.5,19.2,0.439,8.9
81.9,57.0,1,0.0,7,62.1,1,95.0,95.0,0.1,1.0,0.9,0.923,18.1
81.7,58.0,1,1491.7036050000004,140,61.6,1,96.0,96.0,0.1,1.0,0.9,0.923,18.1
81.4,6.0,1,1475.030397,2632,61.0,1,97.0,97.0,0.1,1.0,0.9,0.922,18.1
81.1,62.0,1,1162.656768,10,6.5,1,97.0,97.0,0.1,1.0,0.9,0.921,18.1
81.1,63.0,1,1047.370244,51,59.9,1,97.0,97.0,0.1,1.0,0.9,0.911,17.2
88.0,64.0,1,1035.621437,15,59.3,1,97.0,97.0,0.1,1.0,0.9,0.906,17.0
86.0,65.0,1,96.8585885,15,58.6,1,97.0,97.0,0.1,1.0,0.9,0.906,16.9
83.0,68.0,1,10873.40554,109,57.9,1,97.0,97.0,0.1,1.0,0.9,0.905,16.8
82.0,68.0,1,9689.732784,10,57.3,1,97.0,97.0,0.1,1.0,1.0,0.899,16.6
79.8,71.0,1,8344.010392,1,56.5,1,96.0,96.0,0.1,1.0,1.0,0.893,16.5
79.4,72.0,1,6577.508136,4,55.8,1,96.0,96.0,0.1,1.0,1.0,0.888,16.4
79.2,77.0,1,5170.130703,11,55.0,1,98.0,98.0,0.1,1.0,1.0,0.885,16.5
78.7,8.0,1,4472.6114,4,54.2,1,98.0,98.0,0.1,1.1,1.0,0.8809999999999999,16.5
78.4,81.0,1,3455.197053000001,3,53.4,1,97.0,97.0,0.1,1.1,1.0,0.882,16.9
78.3,82.0,1,3054.515582,0,52.6,1,97.0,97.0,0.1,1.1,1.1,0.878,16.7
78.1,84.0,1,2944.640134,1019,51.8,1,97.0,97.0,0.1,1.1,1.1,0.873,16.5
81.6,66.0,0,0.0,10,67.5,0,92.0,92.0,0.1,0.4,0.3,0.913,19.2
81.5,67.0,0,1040.2784359999996,280,66.9,0,93.0,93.0,0.1,0.4,0.3,0.91,19.2
81.3,69.0,0,10019.0763,8,66.4,0,92.0,92.0,0.1,0.3,0.3,0.908,19.3
81.1,7.0,0,924.5653683,68,65.9,0,93.0,93.0,0.1,0.3,0.3,0.904,19.5
86.0,72.0,0,8342.405764,597,65.3,0,95.0,95.0,0.1,0.3,0.3,0.901,19.7
89.0,71.0,0,6664.148708,43,64.8,0,93.0,93.0,0.1,0.3,0.3,0.899,20.3
85.0,73.0,0,63.57705167,198,64.3,0,92.0,92.0,0.1,0.3,0.3,0.895,19.3
81.0,75.0,0,6761.288966,0,63.8,0,89.0,89.0,0.1,0.3,0.3,0.894,19.5
81.0,76.0,0,606.3106561000002,25,63.2,0,88.0,88.0,0.1,0.3,0.3,0.8909999999999999,19.2
79.9,76.0,0,496.2228007,20,62.6,0,89.0,89.0,0.1,0.3,0.3,0.888,19.1
79.9,78.0,0,491.055852,20,62.1,0,89.0,89.0,0.1,0.3,0.3,0.8859999999999999,18.9
79.2,79.0,0,442.3774869,33,61.5,0,87.0,89.0,0.1,0.3,0.3,0.884,18.4
79.1,82.0,0,3661.792922,66,6.9,0,86.0,9.0,0.1,0.3,0.3,0.8809999999999999,18.2
78.7,83.0,0,2892.257132,21,6.3,0,84.0,9.0,0.1,0.3,0.3,0.873,17.5
78.5,83.0,0,2205.98595,65,59.6,0,82.0,9.0,0.1,0.3,0.3,0.868,17.4
78.6,87.0,0,2143.021083,65,58.9,0,82.0,9.0,0.1,0.3,0.3,0.8640000000000001,17.2
74.8,145.0,2,0.0,0,54.0,2,99.0,98.0,0.1,1.8,1.7,0.642,11.7
74.5,148.0,2,473.1238124,0,53.2,3,99.0,98.0,0.1,1.8,1.7,0.636,11.6
73.9,157.0,2,366.4841804,0,52.4,3,99.0,98.0,0.1,1.8,1.7,0.63,11.5
73.9,157.0,2,334.8174246000001,0,51.7,3,99.0,98.0,0.1,1.8,1.7,0.625,11.5
74.5,147.0,3,321.6132593000001,0,5.9,3,99.0,98.0,0.1,1.8,1.8,0.62,11.5
73.2,154.0,3,302.7045411000001,0,5.2,3,99.0,98.0,0.1,1.9,1.8,0.614,11.4
73.2,163.0,3,292.753101,0,49.4,3,99.0,98.0,0.2,1.9,1.8,0.613,11.3
72.5,169.0,3,275.064434,0,48.6,3,97.0,97.0,0.2,1.9,1.8,0.607,11.1
72.5,173.0,3,253.0007812,0,47.9,4,93.0,93.0,0.2,2.0,1.9,0.601,11.0
73.0,17.0,3,21.41123529,0,47.1,4,88.0,88.0,0.3,2.0,1.9,0.597,11.0
71.2,194.0,3,218.5716179,0,46.4,4,87.0,86.0,0.3,2.0,1.9,0.5920000000000001,11.0
71.0,194.0,4,36.81621175,0,45.7,4,8.0,79.0,0.3,2.1,2.0,0.5870000000000001,11.0
76.0,198.0,4,2.542436908,0,44.9,5,86.0,86.0,0.3,2.1,2.0,0.583,11.0
75.0,197.0,4,2.092343893,0,44.2,5,85.0,85.0,0.4,2.2,2.1,0.5770000000000001,10.7
73.0,193.0,4,22.35595448,0,43.5,5,89.0,87.0,0.4,2.2,2.1,0.57,10.4
73.0,192.0,4,15.25518816,0,42.8,5,85.0,83.0,0.4,2.2,2.1,0.562,10.1
61.8,22.0,49,0.0,7693,19.3,87,65.0,65.0,0.4,9.6,9.4,0.35100000000000003,5.4
61.4,223.0,49,3.304039899,1142,18.9,88,67.0,68.0,0.5,9.8,9.6,0.345,5.3
69.0,227.0,49,31.50243237,1224,18.5,89,56.0,67.0,0.6,1.0,9.9,0.341,5.3
63.0,232.0,49,29.75517982,272,18.1,90,71.0,71.0,0.7,1.3,1.1,0.331,5.1
59.4,241.0,50,32.22493445,771,17.7,93,4.0,75.0,0.7,1.5,1.3,0.32299999999999995,4.8
58.2,252.0,50,5.8837605360000005,372,17.3,95,75.0,7.0,0.9,1.7,1.6,0.312,4.5
57.1,263.0,51,5.665405066,801,16.9,99,71.0,71.0,1.1,11.0,1.8,0.307,4.2
56.0,272.0,52,40.37835666,1317,16.5,102,68.0,67.0,1.3,11.2,11.0,0.298,4.0
55.2,276.0,53,35.80929749,282,16.1,106,57.0,57.0,1.4,11.4,11.3,0.293,3.8
54.5,277.0,54,43.42193066,59,15.7,110,52.0,51.0,1.5,11.6,11.5,0.28600000000000003,3.7
53.7,278.0,55,3.751715442,2183,15.4,114,46.0,45.0,1.6,11.9,11.8,0.278,3.5
52.9,279.0,56,20.86118432,63057,15.0,118,45.0,43.0,1.6,12.1,12.0,0.27,3.1
52.1,28.0,56,20.26876572,54190,14.6,121,44.0,41.0,1.6,12.3,12.2,0.266,3.0
51.4,282.0,57,17.58722718,31584,14.3,124,43.0,39.0,1.6,12.5,12.5,0.261,2.9
56.0,283.0,57,1.817829717,61208,13.9,127,42.0,36.0,1.6,12.7,12.7,0.255,2.9
50.0,284.0,58,13.35783844,21319,13.6,128,41.0,34.0,1.5,12.8,12.9,0.253,2.8
54.5,344.0,483,0.0,12423,25.4,747,49.0,49.0,3.7,9.8,9.7,0.525,10.0
53.6,362.0,490,263.2111031,6855,24.7,759,49.0,49.0,3.9,1.1,9.9,0.521,10.0
53.2,367.0,498,194.2032879,52852,24.1,773,46.0,46.0,3.9,1.4,1.2,0.514,9.8
52.7,374.0,505,204.7186256,6447,23.5,788,42.0,42.0,4.4,1.7,1.6,0.507,9.7
52.3,375.0,513,187.5733187,18843,22.8,802,48.0,48.0,4.7,11.0,1.9,0.5,9.6
52.0,374.0,521,133.1230872,8491,22.2,817,54.0,54.0,4.8,11.3,11.2,0.4920000000000001,9.5
51.6,376.0,527,14.5676468,1272,21.6,832,66.0,63.0,4.9,11.7,11.6,0.487,9.3
59.0,386.0,536,105.5910629,9960,21.0,848,6.0,53.0,5.0,12.0,11.9,0.481,9.2
55.0,388.0,542,104.4746444,2613,2.4,863,54.0,42.0,5.2,12.3,12.3,0.477,9.1
49.8,396.0,549,10.35779424,704,19.9,879,46.0,4.0,5.3,12.6,12.6,0.466,9.0
49.2,4.0,556,6.416252787,110927,19.3,893,45.0,36.0,5.4,12.9,12.9,0.463,8.9
48.5,47.0,563,57.22555815,31521,18.8,907,43.0,33.0,5.4,13.2,13.2,0.445,8.5
48.1,41.0,567,30.19550849,141258,18.3,918,42.0,29.0,5.4,13.5,13.6,0.0,8.1
47.7,49.0,571,17.137754,42007,17.8,928,4.0,25.0,5.3,13.8,13.8,0.0,7.7
47.4,48.0,574,15.830985,168107,17.3,936,36.0,27.0,5.1,14.1,14.1,0.0,8.0
47.1,45.0,576,22.48177606,212183,16.9,943,31.0,29.0,4.9,14.3,14.4,0.0,7.6
81.8,59.0,0,0.0,0,77.3,0,99.0,99.0,0.1,0.1,0.1,0.6275510645976182,11.992792792792793
81.8,59.0,0,0.0,14,61.2,0,95.0,95.0,0.1,0.8,0.7,0.948,17.7
81.6,61.0,0,177.6382878,3,6.8,0,93.0,93.0,0.1,0.8,0.7,0.945,17.7
81.5,62.0,0,234.782883,8,6.3,0,94.0,94.0,0.1,0.8,0.7,0.942,17.5
81.3,61.0,0,2094.190960000001,4,59.8,0,95.0,95.0,0.1,0.7,0.7,0.941,17.6
81.1,67.0,0,277.3550522,39,59.4,0,94.0,94.0,0.1,0.7,0.7,0.939,17.6
81.0,66.0,0,15268.06445,3,58.9,0,93.0,93.0,0.1,0.7,0.7,0.936,17.4
89.0,67.0,0,142.3749426,2,58.5,0,94.0,94.0,0.1,0.7,0.7,0.936,17.4
86.0,67.0,0,1707.1306329999998,4,58.0,0,94.0,94.0,0.1,0.7,0.7,0.936,17.6
85.0,67.0,0,14829.41215,0,57.5,0,93.0,93.0,0.1,0.7,0.7,0.934,17.6
84.0,7.0,0,12829.25408,0,57.0,0,94.0,94.0,0.1,0.8,0.7,0.931,17.5
81.0,73.0,0,11792.53465,0,56.5,0,91.0,91.0,0.1,0.8,0.7,0.929,17.6
79.8,77.0,0,1009.825011,7,55.9,0,92.0,92.0,0.1,0.8,0.7,0.924,17.5
79.4,78.0,0,880.7380617,8,55.3,0,92.0,92.0,0.1,0.8,0.7,0.918,17.1
78.9,81.0,0,749.6823382,5,54.6,0,93.0,93.0,0.1,0.8,0.7,0.916,17.1
78.8,82.0,0,6356.827282,4,54.0,0,91.0,91.0,0.1,0.8,0.7,0.917,17.5
78.5,85.0,0,6191.211908,0,53.3,0,91.0,9.0,0.1,0.8,0.7,0.911,17.1
76.6,99.0,1,0.0,0,54.6,1,99.0,99.0,0.1,7.1,6.9,0.795,13.7
76.4,11.0,1,166.1913728,0,53.5,1,99.0,99.0,0.1,7.1,6.9,0.7959999999999999,13.7
76.2,12.0,1,1154.893473,0,52.8,1,99.0,98.0,0.1,7.0,6.8,0.7959999999999999,13.7
76.0,14.0,1,1055.835493,13,52.3,1,99.0,98.0,0.1,7.0,6.8,0.797,13.7
75.8,15.0,1,158.27708,5,52.0,1,99.0,99.0,0.1,6.9,6.8,0.797,13.6
75.6,16.0,1,129.2260751,3,51.8,1,99.0,99.0,0.1,6.9,6.8,0.797,13.5
75.4,18.0,1,1040.629462,19,51.5,1,96.0,98.0,0.1,6.9,6.8,0.782,12.4
75.2,19.0,1,123.0966298,18,51.1,1,97.0,99.0,0.1,6.9,6.8,0.765,11.9
74.9,113.0,1,88.45038011,24,5.6,1,97.0,99.0,0.1,7.0,6.8,0.753,11.5
74.7,115.0,1,78.51141,13,5.1,1,98.0,98.0,0.1,7.0,6.8,0.748,11.6
74.3,118.0,1,854.0115758,25,49.5,1,99.0,99.0,0.1,7.0,6.8,0.742,11.5
74.0,122.0,1,70.46762486,18,48.9,1,99.0,99.0,0.1,7.1,6.8,0.7340000000000001,11.5
73.6,127.0,1,65.65631302,1,48.1,1,99.0,99.0,0.1,7.1,6.8,0.725,11.2
73.3,13.0,1,585.9170945000002,5,47.3,1,99.0,99.0,0.1,7.1,6.8,0.716,11.0
72.9,134.0,1,564.5425663,15,46.5,1,99.0,99.0,0.1,7.1,6.9,0.705,10.7
72.6,138.0,1,62.86657508,15,45.9,1,99.0,99.0,0.1,7.2,6.9,0.0,10.4
66.4,161.0,352,0.0,386,25.4,433,72.0,72.0,0.1,19.2,19.6,0.5479999999999999,8.1
66.2,162.0,359,62.29361092,1370,24.7,442,72.0,72.0,0.1,19.4,19.8,0.542,7.8
66.0,163.0,365,60.18648815,8749,23.9,450,72.0,72.0,0.1,19.6,2.0,0.5379999999999999,7.7
65.7,165.0,369,59.65900139,8046,23.2,456,72.0,72.0,0.1,19.8,2.2,0.529,7.6
65.5,167.0,371,57.87736282,4386,22.5,459,75.0,74.0,0.1,2.0,2.4,0.525,7.5
65.1,172.0,372,0.66751505,4321,21.9,461,82.0,82.0,0.1,2.2,2.7,0.521,7.5
64.8,175.0,371,0.6972155809999999,863,21.3,460,7.0,71.0,0.1,2.5,2.9,0.514,7.3
64.6,177.0,369,5.447133608,1129,2.6,460,7.0,62.0,0.1,2.7,21.1,0.513,7.3
64.4,178.0,367,3.912744517,2801,2.1,459,75.0,75.0,0.1,2.8,21.3,0.505,6.7
64.2,179.0,365,40.36829999,7641,19.5,458,77.0,78.0,0.1,21.0,21.5,0.501,6.5
62.9,2.0,364,30.59320769,2981,18.9,459,78.0,77.0,0.1,21.2,21.7,0.487,6.1
63.7,183.0,364,28.98323119,4248,18.4,461,65.0,65.0,0.1,21.4,21.8,0.474,5.6
63.5,185.0,366,24.23455671,4740,17.9,466,69.0,67.0,0.1,21.6,22.0,0.465,5.6
63.2,187.0,371,22.39387584,3903,17.4,474,71.0,68.0,0.1,21.8,22.2,0.457,5.5
63.0,189.0,377,1.766663097,3849,16.9,483,68.0,65.0,0.1,22.0,22.4,0.45,5.4
62.8,19.0,385,18.84534312,2064,16.4,495,65.0,62.0,0.1,22.2,22.6,0.445,5.3
77.8,118.0,0,344.6906308,0,83.3,0,99.0,99.0,0.1,0.1,0.1,0.779,14.2
77.8,118.0,1,0.0,0,57.8,1,72.0,73.0,0.1,1.9,1.8,0.785,13.0
77.6,119.0,1,1842.463782,0,57.1,1,8.0,8.0,0.1,1.9,1.8,0.78,13.0
77.5,118.0,1,1694.467075,0,56.3,1,81.0,8.0,0.1,1.9,1.9,0.773,12.9
77.2,12.0,1,201.7490628,0,55.6,1,87.0,85.0,0.1,1.9,1.9,0.765,12.8
77.3,121.0,1,119.2124275,4,54.9,1,91.0,87.0,0.1,2.0,1.9,0.758,12.9
76.5,122.0,1,1199.319976,0,54.2,2,95.0,94.0,0.1,2.0,1.9,0.7559999999999999,12.8
76.8,127.0,1,1092.155356,0,53.4,2,85.0,85.0,0.1,2.0,1.9,0.755,12.8
76.5,127.0,1,956.8229765,0,52.7,2,86.0,86.0,0.1,2.0,2.0,0.75,12.8
76.4,124.0,1,76.2508038,0,51.9,2,84.0,85.0,0.2,2.1,2.0,0.743,12.9
76.2,125.0,1,631.1251711,0,51.1,2,98.0,88.0,0.1,2.1,2.0,0.7440000000000001,12.9
75.8,122.0,1,623.9100503,0,5.3,2,88.0,92.0,0.1,2.1,2.1,0.74,12.9
75.8,123.0,1,527.60848,0,49.5,2,92.0,95.0,0.2,2.2,2.1,0.733,12.8
75.5,126.0,1,58.45976019,0,48.6,2,95.0,98.0,0.1,2.2,2.2,0.728,12.8
75.7,125.0,1,78.80940216,0,47.8,2,99.0,99.0,0.2,2.3,2.2,0.725,12.6
75.5,124.0,2,7.320514461,0,46.9,2,95.0,99.0,0.1,2.3,2.3,0.721,12.4
75.7,121.0,2,9.87102142,0,45.9,2,99.0,98.0,0.2,2.4,2.3,0.716,12.1
62.9,275.0,10,0.0,38,48.6,12,74.0,73.0,0.6,1.3,1.3,0.515,10.0
62.7,278.0,10,208.2311603,2299,47.9,13,64.0,73.0,0.7,1.3,1.3,0.511,10.0
62.4,281.0,10,25.70881695,12,47.2,13,8.0,79.0,0.8,1.3,1.3,0.506,10.0
62.2,284.0,10,31.6357652,0,46.4,13,81.0,74.0,1.0,1.3,1.3,0.501,9.9
62.0,285.0,10,23.40731286,0,45.7,13,69.0,72.0,1.0,1.3,1.3,0.494,9.9
61.8,286.0,10,18.99961966,0,44.9,14,72.0,67.0,1.1,1.4,1.3,0.485,9.6
61.6,288.0,11,20.53327531,0,44.2,14,79.0,73.0,1.1,1.4,1.3,0.477,9.2
61.4,29.0,11,103.7277727,0,43.4,14,76.0,63.0,1.3,1.4,1.3,0.469,8.9
61.1,295.0,11,85.7175381,0,42.7,14,72.0,71.0,1.4,1.4,1.3,0.461,8.6
68.0,299.0,11,126.6142137,1,41.9,14,67.0,72.0,1.5,1.4,1.4,0.454,8.2
64.0,37.0,11,12.05551997,1222,41.1,15,61.0,72.0,1.5,1.4,1.4,0.446,7.9
59.9,314.0,11,158.001946,1385,4.4,15,59.0,62.0,1.5,1.5,1.4,0.439,7.6
